audit_id,question_id,stage,question,gold_answer,gold_supporting_facts,retrieved_evidence,covered_supporting_facts,automatic_three_class_label,automatic_stop_label,critic_stop_probability,critic_prediction,prediction_outcome,evidence_length_tokens,evidence_length_bucket,gold_supporting_fact_count,gold_supporting_fact_bucket,visible_supporting_fact_ratio_evaluation_only,human_sufficient_to_answer,human_label,human_notes,reviewer

[article_07de210368221824e7ad_b256_s0000-0000] TITLE: Bobby Fuller | SENTENCE_IDS: [0] | TEXT: Robert Gaston Fuller (October 22, 1942 – July 18, 1966) was an American rock singer, songwriter, and guitarist best known for ""Love's Made a Fool of You"" and his cover of ""I Fought the Law"", recorded with his mid-1960s group The Bobby Fuller Four.

[article_4fc974b63ce43e0d30a9_b256_s0000-0001] TITLE: Chester Bennington | SENTENCE_IDS: [0, 1] | TEXT: Chester Charles Bennington (March 20, 1976 – July 20, 2017) was an American singer and songwriter.  He was the lead singer for the rock band Linkin Park and also served as the frontman for Dead by Sunrise and Stone Temple Pilots.

[article_8262ef296dee78a336bb_b256_s0000-0003] TITLE: Marc Bolan | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Marc Bolan ( ; born Mark Feld; 30 September 1947 – 16 September 1977) was an English singer-songwriter, musician, guitarist, and poet.  He was best known as the lead singer of the glam rock band T. Rex.  Bolan was one of the pioneers of the glam rock movement of the 1970s.  He died at age 29 in a car accident a fortnight before his 30th birthday.

[article_6d22c226f499d02cbd40_b256_s0000-0001] TITLE: Johnny Russell (singer) | SENTENCE_IDS: [0, 1] | TEXT: John Bright Russell (January 23, 1940 – July 3, 2001) was an American country singer, songwriter, and comedian best known for his song ""Act Naturally"", which was made famous by Buck Owens, who recorded it in 1963, and The Beatles in 1965.  His songs have been recorded by Burl Ives, Jim Reeves, Jerry Garcia, Dolly Parton, Emmylou Harris, and Linda Ronstadt.

[article_c9be184718f3314560f2_b256_s0000-0003] TITLE: Bob Dylan | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Bob Dylan ( ; born Robert Allen Zimmerman, May 24, 1941) is an American singer, songwriter, musician, painter, and writer.  He has been influential in popular music and culture for more than five decades.  Much of his most celebrated work dates from the 1960s, when he became a reluctant ""voice of a generation"" with songs such as ""Blowin' in the Wind"" and ""The Times They Are a-Changin'"", which became anthems for the Civil Rights Movement and anti-war movement.  Leaving behind his initial base in the American folk music revival, his six-minute single ""Like a Rolling Stone"", recorded in 1965, enlarged the range of popular music.

[article_a638e845b6eae872d311_b256_s0000-0003] TITLE: Street Survivors | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Street Survivors is the fifth studio album by Southern rock band, Lynyrd Skynyrd, released on October 17, 1977.  The LP is the last Skynyrd album recorded by original members Ronnie Van Zant and Allen Collins, and is the sole Skynyrd studio recording by guitarist Steve Gaines.  Three days after the album's release, the band's chartered airplane crashed en route to Baton Rouge, Louisiana, killing the pilot, co-pilot, the group's assistant road-manager and three band members (Van Zant, Gaines, and Gaines' older sister, backup singer Cassie Gaines), and severely injuring most who survived the crash.  The album performed well on the charts, peaking at #5 (their first top 5 album), as did the singles ""What's Your Name"" and ""That Smell"", the former a top 20 hit on the singles chart.

[article_4891646e724baad3de94_b256_s0000-0003] TITLE: David Coverdale | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: David Coverdale (born 22 September 1951) is an English rock singer best known for his work with Whitesnake, a hard rock band he founded in 1978.  Before Whitesnake, Coverdale was the lead singer of Deep Purple from 1973 to 1976, after which he established his solo career.  A collaboration with Jimmy Page resulted in a 1993 album that was a commercial and critical success.  In 2016, Coverdale was inducted into the Rock and Roll Hall of Fame as a member of Deep Purple, giving one of the band's induction speeches.

[article_f8bb098f93c4f1f003bb_b256_s0000-0004] TITLE: Lynyrd Skynyrd | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Lynyrd Skynyrd (pronounced ) is an American rock band best known for popularizing the Southern rock genre during the 1970s.  Originally formed in 1964 as ""My Backyard"" in Jacksonville, Florida, the band was also known by names such as ""The Noble Five"" and ""One Percent"", before finally deciding on ""Lynyrd Skynyrd"" in 1969.  The band gained worldwide recognition for its live performances and signature songs ""Sweet Home Alabama"" and ""Free Bird"".  At the peak of their success, two band members and a backup singer died in an airplane crash in 1977, putting an abrupt end to the band's most popular incarnation.  The band has sold 28 million records in the United States.

[article_5193614ba67e03aa0183_b256_s0000-0000] TITLE: Johnny Edwards (musician) | SENTENCE_IDS: [0] | TEXT: John Douglas ""Johnny"" Edwards is an American rock singer who sang for the bands Buster Brown, Montrose, King Kobra, Wild Horses, Northrup, Royal Jelly and is best known as the second lead singer of the rock band Foreigner.","[{""title"": ""Janis Joplin"", ""sentence_id"": 1}, {""title"": ""Janis Joplin"", ""sentence_id"": 2}]",partial,0,0.047983646392822266,0,correct_continue,1565,1025-2048,3,3,0.0,,,,
158,hotpot_002602,dense@5,What channels was the cartoon that Nicholas Boshier developed with Anthony MacFarlane and Jarod Green broadcast on?,ABC1 and ABC2,"[{""title"": ""Nicholas Boshier"", ""sentence_id"": 2}, {""title"": ""Beached Az"", ""sentence_id"": 1}]","[article_1a55b2ee5fedae65911c_b256_s0000-0003] TITLE: Nicholas Boshier | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Nicholas Boshier is an Australian actor.  Boshier gained fame after he was revealed to be the actor portraying YouTube celebrity ""Trent from Punchy"", a character whom the film's director Anthony MacFarlane had previously insisted was genuine.  Boshier went on to develop the cartoon ""Beached Az"" along with Macfarlane and Jarod Green, with Boshier voicing the main character of the whale.  In 2014 he starred alongside Christiaan Van Vuuren in the series ""Soul Mates"".

[article_4e1858b3973c0e890232_b256_s0000-0004] TITLE: Pelswick | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Pelswick is an animated television series co-produced by Nelvana Limited and Suzhou Hong Ying Animation Corporation Limited in association with The Canadian Broadcasting Corporation and Nickelodeon.  The series is about a teenage boy who uses a wheelchair, emphasizing that he lived a normal life.  It was based on the books created by John Callahan.  It aired during ""Nick on CBS"" beginning on September 14, 2002, and ended in November of that year.  Unlike most Nicktoons, ""Pelswick"" is not rerun on NickSplat.

[article_6f7973f3e4705550c4d8_b256_s0000-0002] TITLE: The Octonauts | SENTENCE_IDS: [0, 1, 2] | TEXT: The Octonauts is a British children's television series, produced by Silvergate Media for the BBC channel CBeebies.  The series is animated in Ireland by Brown Bag Films but uses British voice actors.  The TV series is based on American-Canadian children's books written by Vicki Wong and Michael C. Murphy of Meomi Design Inc.

[article_f21d86c7594040492dbc_b256_s0000-0004] TITLE: Cartoon Network Too | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Cartoon Network Too was a British TV network created by Turner Broadcasting.  CN Too is the sister station of Cartoon Network, and it often aired programmes a while after they are shown on the main Cartoon Network.  During the daytime, it usually aired some action-adventure programming such as """" and """".  During overnight hours, usually between midnight and 06:00, it also aired some shows which are no longer being produced, and are no longer in high demand (i.e. ""Skatoony"").  Cartoon Network Too was closed on 1 April 2014.

[article_ae530d89626b2411f39a_b256_s0000-0006] TITLE: Nick Jr. Too | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6] | TEXT: Nick Jr.  Too (formerly Nick Jr. 2) is the British second channel of Nick Jr. available in the United Kingdom and in the Republic of Ireland, generally presenting popular Nick Jr. programming at other times of the day.  It launched 24 April 2006, the same day as rival channel Cartoon Network Too.  Nick Jr.  Too carries a schedule separate from the main Nick Jr. channel.  The channel was renamed to Nick Jr.  Too in November 2014.","[{""title"": ""Nicholas Boshier"", ""sentence_id"": 2}]",partial,0,0.04429721087217331,0,correct_continue,628,513-1024,2,2,0.0,,,,
159,hotpot_002825,dense@5,Name five actors that worked with a German cinematographer?,"George Clooney, Thekla Reuten, Violante Placido, Irina Björklund, and Paolo Bonacelli","[{""title"": ""Martin Ruhe"", ""sentence_id"": 0}, {""title"": ""Martin Ruhe"", ""sentence_id"": 1}, {""title"": ""The American (2010 film)"", ""sentence_id"": 0}]","[article_5a2e14acec84bf644dac_b256_s0000-0000] TITLE: Leni Riefenstahl | SENTENCE_IDS: [0] | TEXT: Helene Bertha Amalie ""Leni"" Riefenstahl (] ; 22 August 1902 – 8 September 2003) was a German film director, producer, screenwriter, editor, photographer, actress and dancer.

[article_8a36d477fc1f021e4aff_b256_s0000-0002] TITLE: Martin Ruhe | SENTENCE_IDS: [0, 1, 2] | TEXT: Martin Ruhe (born 1970) is a German cinematographer known for his work on the film ""Harry Brown"".  Ruhe has mainly worked on commercials and music videos, and is also known for features, including two films directed by Anton Corbijn: ""Control"", a biopic about Ian Curtis (singer of Joy Division), and ""The American"", a thriller starring George Clooney.  He works mainly in England, the USA and Germany.

[article_8e756db41592aa34886e_b256_s0000-0002] TITLE: Ulli Lommel | SENTENCE_IDS: [0, 1, 2] | TEXT: Ulli Lommel (born 21 December 1944) is a German actor and director, noted for his many collaborations with Rainer Werner Fassbinder and his association with the New German Cinema movement.  Lommel is also well known for the time which he spent at The Factory and as a creative associate of Andy Warhol, with whom he made several films and works of art.  Since 1977 he has lived and worked in the USA, where he has written, directed and starred in over 50 movies.

[article_f0ba045ae2c3f11208d6_b256_s0000-0000] TITLE: Ralf D. Bode | SENTENCE_IDS: [0] | TEXT: Ralf Detlef Bode (March 31, 1941 – February 27, 2001) was a German-born American cinematographer best known for his Academy Award nominated work on ""Coal Miner's Daughter"".

[article_3447d7c3736a524335e5_b256_s0000-0003] TITLE: The Five Obstructions | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: The Five Obstructions is a 2003 Danish documentary film directed by Lars von Trier and Jørgen Leth.  The film is conceived as a documentary, but incorporates lengthy sections of experimental films produced by the filmmakers.  The premise is that von Trier has created a challenge for his friend and mentor, Jørgen Leth, another renowned filmmaker.  von Trier's favorite film is Leth's ""The Perfect Human"" (1967), and von Trier gives Leth the task of remaking ""The Perfect Human"" five times, each time with a different ""obstruction"" (or obstacle) imposed by von Trier.","[{""title"": ""Martin Ruhe"", ""sentence_id"": 0}, {""title"": ""Martin Ruhe"", ""sentence_id"": 1}]",partial,0,0.028036650270223618,0,correct_continue,532,513-1024,3,3,0.6666666666666666,,,,
160,hotpot_000812,dense@5,What is the name of the number-one single featuring the winner of Celebrity Apprentice 3?,Every Rose Has Its Thorn,"[{""title"": ""The Apprentice (U.S. season 9)"", ""sentence_id"": 0}, {""title"": ""The Apprentice (U.S. season 9)"", ""sentence_id"": 3}, {""title"": ""Bret Michaels"", ""sentence_id"": 0}, {""title"": ""Bret Michaels"", ""sentence_id"": 2}]","[article_9a9fe6fd9325a078c1d4_b256_s0000-0007] TITLE: The Apprentice (U.S. season 9) | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6, 7] | TEXT: The Celebrity Apprentice 3 (also known as The Apprentice 9) is the ninth installment of the reality game show, ""Celebrity Apprentice"".  On April 29, 2009, NBC officially announced the renewal of ""Celebrity Apprentice"" for Spring 2010.  The show premiered on Sunday, March 14, 2010.  The two-hour season finale was on Sunday, May 23, 2010, 9–11 p.m., ET/PT and the winner was Poison lead singer and ""Rock of Love"" star Bret Michaels.  The Celebrity Apprentice is auctioning off items to help benefit the Hollyrod Foundation and the American Diabetes Association.  Auction items include photos taken by Bret Michaels, clothing, posters, and other rare items signed by the cast.  Michaels also returned for All-Star Celebrity Apprentice.  Michaels was the only previous winner to return and was ironically fired first, coming in 14th.

[article_0cfb54ad3d0668f14b19_b256_s0000-0005] TITLE: The Apprentice (U.S. season 8) | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: The Celebrity Apprentice 2 (also known as The Apprentice 8) is the eighth installment of the reality game show, ""Celebrity Apprentice"".  It premiered on March 1, 2009.  ""The Celebrity Apprentice 2"" aired for two hours on Sundays at 9:00 Eastern time.  Joan Rivers was the winner, while Annie Duke was the runner-up.  Brande Roderick, Dennis Rodman, and Claudia Jordan all returned for All-Star Celebrity Apprentice.  Roderick, Rodman, and Jordan placed 7th, 9th, and 11th, respectively, with Rodman and Jordan unable to raise anything and Roderick was able to raise $20,000.

[article_595bf17bd5d144908c34_b256_s0000-0004] TITLE: Leona Lewis | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Leona Louise Lewis (born 3 April 1985) is a British singer, songwriter and animal welfare campaigner.  She was born and raised in the London Borough of Islington, London, where she attended the BRIT School for Performing Arts and Technology.  Lewis achieved national recognition when she won the third series of ""The X Factor"" in 2006, winning a £1 million recording contract with Simon Cowell's record label, Syco Music.  Her winner's single, a cover of Kelly Clarkson's ""A Moment Like This"", peaked at number one for four weeks on the UK Singles Chart and it broke a world record for having 50,000 digital downloads within 30 minutes.  In February 2007, Lewis signed a five-album contract in the United States with Clive Davis's record label, J Records.

[article_17fe64dc474e2977ba64_b256_s0000-0004] TITLE: The Boss (Rick Ross song) | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: ""The Boss"" is the second single from Rick Ross's second studio album ""Trilla"".  It samples the song ""Paul Revere"" by Beastie Boys.  It is produced by J. R. Rotem.  Matt Kemp from the San Diego Padres and Brian McCann from the New York Yankees use this song as their at-bat / intro music.  The song is also Ross's highest charting single to date, peaking at seventeen on the ""Billboard"" Hot 100

[article_738fb8dbf4ce30eac71d_b256_s0000-0005] TITLE: Ronan Keating | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Ronan Patrick John Keating (born 3 March 1977) is an Irish recording artist, singer, musician, and philanthropist.  He debuted in 1994 alongside Keith Duffy, Michael Graham, Shane Lynch, and Stephen Gately, as the lead singer of Irish group Boyzone.  His solo career started in 1999 and has recorded nine albums.  He gained worldwide attention when his single ""When You Say Nothing at All"" was featured in the film ""Notting Hill"" and peaked at number one in several countries.  As a solo artist, he has sold over 20 million records worldwide alongside the 25 million records with Boyzone, and in Australia, he is best known as a judge on ""The X Factor"" from 2010 until 2014 and a coach on ""The Voice"" in 2016.  Keating is active in charity work and has been a charity campaigner for the Marie Keating Foundation, which raises awareness for breast cancer and is named after his mother who died from the disease in 1998.","[{""title"": ""The Apprentice (U.S. season 9)"", ""sentence_id"": 0}, {""title"": ""The Apprentice (U.S. season 9)"", ""sentence_id"": 3}]",partial,0,0.03997018188238144,0,correct_continue,981,513-1024,4,4+,0.25,,,,
161,hotpot_005813,dense@5,In which region is the town in which  Fort Kongenstein is located ?,the Greater Accra Region,"[{""title"": ""Fort Kongenstein"", ""sentence_id"": 0}, {""title"": ""Ada Foah"", ""sentence_id"": 0}]","[article_017030a6051811df09a4_b256_s0000-0001] TITLE: Fort Kongenstein | SENTENCE_IDS: [0, 1] | TEXT: Fort Kongenstein (Danish: ""Fort Kongensten"" ) was a Danish trading fort located in Ada Foah, Ghana built in 1783.  A greater portion of the fort has since been washed away by the sea waves.

[article_cf5ac035e93da7331912_b256_s0000-0002] TITLE: Potsdam | SENTENCE_IDS: [0, 1, 2] | TEXT: Potsdam (] ) is the capital and largest city of the German federal state of Brandenburg.  It directly borders the German capital Berlin and is part of the Berlin/Brandenburg Metropolitan Region.  It is situated on the River Havel, 24 km southwest of Berlin's city centre.

[article_68b17425ed6c4a48152e_b256_s0000-0004] TITLE: Fort Frederick (Albany) | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Fort Frederick was a fort in Albany, New York from 1676–1789.  Sitting atop State Street Hill (Capitol Hill) it replaced the earlier decaying Fort Orange along the Hudson River.  The fort was named for Frederick Louis, Prince of Wales, son of King George II.  The fort was referred to as Fort Albany in the 1936 novel ""Drums Along the Mohawk"".  Several historical markers have been placed west of the location of the fort.

[article_f06b6873dc3dc25ecd69_b256_s0000-0004] TITLE: Ghanzi | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Ghanzi is a town in the middle of the Kalahari Desert the western part of the Republic of Botswana in southern Africa.  At the time of the 2011 census, there were 12,167 people living in the town with another 861 nearby.  It is the administrative center of Ghanzi District and is known as the ""Capital of the Kalahari"".  Ghanzi District measures 117910 km2 and is bordered by Ngamiland to the north, Central District to the east, and Kgalagadi and Kweneg Districts to the south.  Its western border is shared with Namibia.

[article_04f6a0869817e9710be2_b256_s0000-0001] TITLE: Kinshasa | SENTENCE_IDS: [0, 1] | TEXT: Kinshasa ( ; ] ; formerly Léopoldville (French: ""Léopoldville"" or Dutch    )) is the capital and the largest city of the Democratic Republic of the Congo.  It is situated on the Congo River.","[{""title"": ""Fort Kongenstein"", ""sentence_id"": 0}]",partial,0,0.03166806697845459,0,correct_continue,492,<=512,2,2,0.5,,,,
162,hotpot_005126,rerank@20,Which actress played a character that dated Mark Brendanawicz?,Rashida Jones,"[{""title"": ""Mark Brendanawicz"", ""sentence_id"": 1}, {""title"": ""Parks and Recreation"", ""sentence_id"": 3}]","[article_5d1414ce8c322707a68d_b256_s0000-0002] TITLE: Mark Brendanawicz | SENTENCE_IDS: [0, 1, 2] | TEXT: Mark Brendanawicz is a fictional character in the NBC comedy series ""Parks and Recreation"".  He is the city planner for Pawnee, Indiana, as well as Leslie Knope's colleague and one of Ann Perkins' ex-boyfriends.  He is portrayed by Paul Schneider, who left ""Parks and Recreation"" at the end of the second season; despite the producers' plans to the contrary, Schneider never reprised the role in any later seasons, and the show made absolutely no references to the character after his departure.

[article_86f0e50b63e04e263402_b256_s0000-0005] TITLE: Kaley Cuoco | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Kaley Christine Cuoco ( ; born November 30, 1985) is an American actress.  After a series of supporting film and television roles in the late 1990s, she landed her breakthrough role as Bridget Hennessy on the ABC sitcom ""8 Simple Rules"", on which she starred from 2002 to 2005.  Thereafter, Cuoco appeared as Billie Jenkins on the final season of the television series ""Charmed"" (2005–2006).  Since 2007, she has starred as Penny on the CBS sitcom ""The Big Bang Theory"", for which she has received Satellite, Critics' Choice, and People's Choice Awards.  Cuoco's film work includes roles in ""To Be Fat like Me"" (2007), ""Hop"" (2011) and ""Authors Anonymous"" (2014).  She received a star on the Hollywood Walk of Fame in 2014.

[article_dafdad65635f9d56c23a_b256_s0000-0001] TITLE: Meghan Markle | SENTENCE_IDS: [0, 1] | TEXT: Rachel Meghan Markle (born August 4, 1981), is an American actress, model and humanitarian from Los Angeles.  Since 2011 she has portrayed Rachel Zane on the legal drama series ""Suits"" and is also known for her work as FBI special agent Amy Jessup in the sci-fi thriller ""Fringe"".

[article_e463b1f4c336165e0451_b256_s0000-0002] TITLE: Emily Bergl | SENTENCE_IDS: [0, 1, 2] | TEXT: Emily Bergl (born Anne Emily Bergl, 25 April, 1975) is an English-American actress.  She is best known for her role as Rachel Lang in the supernatural horror film """" (1999), Annie O'Donnell on the ABC television show ""Men in Trees"" (2006–08), Beth Young on ""Desperate Housewives"" (2010–11), Tammi Bryant on the TNT drama series ""Southland"" (2009–2013) and Sammi Slott in ""Shameless"" (2014–2015).  She also performs as a cabaret singer.

[article_132277742b1a83e24b0b_b256_s0000-0002] TITLE: Moonstruck | SENTENCE_IDS: [0, 1, 2] | TEXT: Moonstruck is a 1987 American romantic comedy film directed by Norman Jewison and written by John Patrick Shanley.  It is about a widowed 37-year-old Italian-American woman (Cher) who falls in love with her fiancé's (Danny Aiello) estranged, hot-tempered younger brother (Nicolas Cage).  Vincent Gardenia and Olympia Dukakis play supporting roles.

[article_3a1c754199318ee7047b_b256_s0000-0004] TITLE: Carol Kane | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Carolyn Laurie Kane (born June 18, 1952) is an American stage, screen and television actress and comedian.  She became known in the 1970s in films such as ""Hester Street"" (for which she received an Academy Award nomination) and ""Annie Hall"".  She appeared on the television series ""Taxi"" in the early 1980s, as the wife of Latka, the character played by Andy Kaufman, winning two Emmy Awards for her work.  She has played the character of Madame Morrible in the musical ""Wicked"", both in regional productions and on Broadway from 2005 to 2014.  Since 2015, she has been a main cast member on the Netflix original series ""Unbreakable Kimmy Schmidt"", in which she plays Lillian Kaushtupper.

[article_55d7146df088d47b0ee5_b256_s0000-0003] TITLE: Lisa Howard (American actress) | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Lisa Howard is an American actress and singer.  Howard is most known for playing Siobhan in """" and Rona Lisa Peretti in ""The 25th Annual Putnam County Spelling Bee"".  ""Spelling Bee"" went on to win many awards, including the Drama Desk Award for Best Ensemble.  She created the character of Jenny in the new Broadway musical ""It Shoulda Been You"", receiving a

[article_8d2650ce06e35addbe11_b256_s0000-0005] TITLE: Jessica Chastain on screen and stage | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Jessica Chastain is an American actress who has appeared in film, television and stage.  As a final-year student at the Juilliard School, she was signed on for a talent holding deal by the television producer John Wells.  From 2004 to 2010, she had guest roles in several television shows, including ""ER"", ""Veronica Mars"" and """".  She also appeared in stage productions with Michelle Williams for ""The Cherry Orchard"" in 2004, and with Al Pacino for ""Salome"" in 2006.  In 2008, Chastain made her film debut as the title character in ""Jolene"", an adaptation of E. L. Doctorow's short story ""Jolene: A Life"".  She had a minor role in ""Stolen"" (2009), a critically panned mystery-thriller, following which she played the younger version of Helen Mirren's character in ""The Debt"" (2010).

[article_b7b0c262a2252de1e474_b256_s0000-0003] TITLE: Jennifer Aniston | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Jennifer Joanna Aniston (born February 11, 1969) is an American actress, producer, and businesswoman.  She is the daughter of Greek-born actor John Aniston and American actress Nancy Dow.  Aniston gained worldwide recognition for portraying Rachel Green on the television sitcom ""Friends"" (1994–2004), a role which earned her a Primetime Emmy Award, a Golden Globe Award, and a Screen Actors Guild Award.  The character was widely popular during the airing of the series and was later recognized as one of the 100 greatest female characters in United States television.

[article_4fbcd1e87de9fd9639e2_b256_s0000-0005] TITLE: Rose Byrne | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Mary Rose Byrne (born 24 July 1979) is an Australian actress.  Byrne made her screen debut in 1992 with a small role in the film ""Dallas Doll"".  In 2000, she played a leading role in the Australian film ""The Goddess of 1967"", which brought her the Volpi Cup for Best Actress.  From 2007 to 2012, she played Ellen Parsons in the cable television series ""Damages"", which earned her two Golden Globe Award and two Primetime Emmy Award nominations.  Along with co-star Glenn Close, she appeared in all of the show's fifty-nine episodes.  Byrne has also starred in the films ""Troy"", ""28 Weeks Later"", ""Knowing"", ""Insidious"", """", """", as well as the comedies ""Get Him to the Greek"", ""Bridesmaids"", ""Neighbors"", """", and ""Spy.""

[article_77c000dd620f965e6cd5_b256_s0000-0002] TITLE: Barbara Ryan | SENTENCE_IDS: [0, 1, 2] | TEXT: Barbara Ryan Coleman (formerly Stenbeck, St. Clair, Dixon, Munson and Montgomery) is a fictional character from the American CBS soap opera ""As the World Turns"".  In the early 1970s, Barbara was played by a succession of actresses, but the actress most associated with the role is Colleen Zenk, who played her since September 1, 1978.  Better known as simply Barbara Ryan she is portrayed as a heroine who experienced many tragedies, mostly at the hands of her controlling ex-husband, the villainous James Stenbeck (Anthony Herrera).

[article_1e84a22760c3bd40c347_b256_s0000-0004] TITLE: Helen Hunt | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Helen Elizabeth Hunt (born June 15, 1963) is an American actress, director, and screenwriter.  She starred in the sitcom ""Mad About You"" for seven years, and played single mother Carol Connelly in the 1997 romantic comedy film ""As Good as It Gets"", for which she won the Academy Award for Best Actress.  Some of her other notable films include ""Twister"" (1996), ""Cast Away"" (2000), ""What Women Want"" (2000), ""Pay It Forward"" (2000), and ""The Sessions"" (2012), the latter garnered her a second Academy Award nomination.  She made her directorial debut in 2007 with ""Then She Found Me"" (2007).  Hunt has also won four Emmy Awards, four Golden Globe Awards, and two Screen Actors Guild Awards.

[article_ff1f4523d06057456e04_b256_s0000-0002] TITLE: Meghan Strange | SENTENCE_IDS: [0, 1, 2] | TEXT: Meghan Strange is an American actress and voice actress.  She is best known for her roles as Ruby from ""The Land Before Time"" television series and Robin from ""Sofia the First"".  She also voiced the character Harley Quinn on """" and has appeared in a number of short films and children's TV shows.

[article_d042c0291d5c0a6ca4c1_b256_s0000-0002] TITLE: Busy Philipps | SENTENCE_IDS: [0, 1, 2] | TEXT: Elizabeth Jean ""Busy"" Philipps (born June 25, 1979) is an American actress, known for her supporting roles on the television series ""Freaks and Geeks"" and ""Dawson's Creek"".  She has also performed significant roles in films like ""The Smokers"" (2000), as Karen Carter, the drama film ""Home Room"" (2002) as Alicia Browning, she appeared in ""White Chicks"" (2004), played a supporting role in ""Made of Honor"" (2008) and appeared in ""He's Just Not That Into You"" (2009).  She played Laurie Keller in the TV series ""Cougar Town"" for which she won the Critics' Choice Television Award for Best Supporting Actress in a Comedy Series in 2011.

[article_0544b3bdd5bff060870f_b256_s0000-0006] TITLE: Brittany Pierce | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6] | TEXT: Brittany Susan Pierce is a fictional character from the Fox musical comedy-drama series ""Glee"".  The character is portrayed by actress Heather Morris, and first appeared in the show's second episode, ""Showmance"".  Brittany was developed by ""Glee"" creators Ryan Murphy, Brad Falchuk, and Ian Brennan.  In ""Glee"", Brittany is a cheerleader, or ""Cheerio"" for the fictional William McKinley High School, and a member of the school's glee club led by Will Schuester.  Morris was originally hired to teach Beyoncé's ""Single Ladies"" dance to the ""Glee"" cast.  The show at the time was looking for a third cheerleader, and Morris landed the role.  Morris was upgraded to a series regular in the series' second season, in which Brittany is given a larger storyline, solos and dance routines to perform.

[article_b37250515972469e4396_b256_s0000-0002] TITLE: Julie Benz | SENTENCE_IDS: [0, 1, 2] | TEXT: Julie Marie Benz (born May 1, 1972) is an American actress, best known for her roles as Darla on ""Buffy the Vampire Slayer"" and ""Angel"" (1997–2004) and Rita Bennett on ""Dexter"" (2006–2010), for which she won the 2006 Satellite Award for Best Supporting Actress and the 2009 Saturn Award for Best Supporting Actress.  She has also starred on the series ""Roswell"" (1999–2000), ""Desperate Housewives"" (2010), ""No Ordinary Family"" (2010–2011), ""A Gifted Man"" (2011–2012), ""Defiance"" (2013–2015), and ""Hawaii Five-0"" (2015–present).  Her film roles include ""Jawbreaker"" (1999), ""The Brothers"" (2001), ""Rambo"", ""Saw V"" and """" (2008), """" (2009), and ""Bedrooms"" (2010).

[article_3a46179a3a0cf803d698_b256_s0000-0002] TITLE: Blair Cramer | SENTENCE_IDS: [0, 1, 2] | TEXT: Blair Cramer is a fictional character from the American daytime drama series ""One Life to Live"".  The niece of leading antagonist Dr. Dorian Cramer Lord of the Cramer family, the role was originally played by actress Mia Korf from 1991 through 1993.  Blair has since become most associated with actress Kassie DePaiva, who played the role for nearly 20 years on ABC Daytime, from December 17, 1993 until the original ""OLTL"" finale episode January 13, 2012, and in several guest appearances on the last original ABC daytime serial ""General Hospital"" from March 2, 2012 through December 3, 2012.

[article_fc086e0a9fcb93bbf3cb_b256_s0000-0003] TITLE: Hermione Baddeley | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Hermione Youlanda Ruby Clinton-Baddeley, known as Hermione Baddeley (13 November 1906 – 19 August 1986), was an English character actress of theatre, film and television.  She was nominated for an Academy Award for Best Supporting Actress for her performance in ""Room at the Top"" (1959) and a Tony Award for Best Performance by a Leading Actress in a Play for ""The Milk Train Doesn't Stop Here Anymore"" in 1963.  She typically played brash, vulgar characters, often referred to as ""brassy"" or ""blowsy"".  She found her milieu in revue, in which she played from the 1930s to the 1950s, co-starring several times with Hermione Gingold.

